30958558514,325501009814,330553475843,-156929058763,493640155058,-179499823572,-536472943677,315220735120,-162798887613,-117299417529,
-426845189137,-56509309001,-515625358006,-372617317359,413546248085,350749947567,398029453851,-185886310020,-215226902233,-369538205579,
549110624052,-227893311698,-64781609658,-50424348699,137415634469,161505687255,-265490518741,-427929669346,-183877928767,-55530050723,
-121318292032,-287549804528,-432089607507,-27491087466,-392021334719,375154761291,476587752732,14461914446,-34141911887,79348416950,
-500701871848,-498290057294,81124266907,-128612554918,58211984742,-507550124985,-494340633724,131406400768,-189887265576,-296599223677,
-94829599159,143677958476,138239766090,353077716935,-305782218439,-200218036719,-204391108813,379657244787,-293694368307,-147019258999,
467820290774,-154610339334,259667668714,203954233789,-475990897894,505335819956,301615851616,-169549532410,125769355592,-257089112049,
533045260042,59237320607,246620802549,-189478158492,244931620447,276946037564,-337273203938,-148973522911,362183634053,-480018136865,
-21536233547,-358443092911,-336775149076,128810272391,-545197164776,244069206655,-497877959726,4870471211,-95745516167,489665203803,
176596375020,449341974586,381833288831,-484506813683,-409902132135,68369709761,279351171426,34326009620,-232584699509,182579206051,
