236542013064,541133433138,-274082223320,-307827531018,-106843089304,35118577087,87243002539,413617200096,547400304668,-128258249421,
-427966296359,-526531280348,-231763036493,542527456276,402811439717,247255018014,59574051648,-213772682041,490223975433,-66110986403,
528671278217,-111422154195,-175373560949,-189008828513,169299330338,-149219185157,-71932674028,31592772452,-451142032973,-487353225438,
-496597837466,526237780430,363557631137,113923641548,310993472648,-407293290048,546482855375,-87394023591,294864640818,362791612437,
260070390389,-175099424201,22446370770,336293787964,42355718349,-412112212784,455433756898,-506096996600,27334989484,-331345459088,
-65301207756,-376320525513,-262694725367,58491477988,-445010317024,392079534883,-119291190346,294423056011,178318960039,-160183277238,
-61118066948,352733340871,202503322737,-473677395654,-518536454875,299798859866,302397052237,331749891528,533781192953,219392285636,
369511185146,-397766710764,365406991511,-27127254776,-205066114201,380714706543,-272103709692,302856658764,-267740232611,364196569697,
476007658941,-482961551779,440457279361,-409718012553,-293664470524,-538054893432,178888457739,-447080409307,231981517160,-185161112500,
-211257597341,-520926491515,524291078397,171581772056,157066190827,50888983110,-425067563772,-542240758292,-50694113219,525026240966,
