49775363466,38588386284,536674673887,-397874239505,155483650781,-267152189492,-199512824386,417026544427,-181091963287,-446544178896,
382308145296,447352362393,371591959449,-436479263910,127704615536,395141060530,90710140551,100071528686,210034861019,22038492221,
373172752528,5403078430,-390061952977,-526716848354,62516570718,-302811690218,473643454059,294755455895,-525019220789,180159167553,
304206248092,-200899133777,370944872687,88485872859,67446888361,-376291860912,47791320522,320056927432,184269258422,-535992310661,
412117375648,-402998962833,324223229243,192947449103,-382416985311,100657160682,-23844944466,261551755566,57446790518,142730417057,
-262938491457,229830641665,-190859092612,147940883741,-491003173683,46850762775,49308009943,286846988190,195831649045,228888627724,
-284374323196,-410849294441,-172819865086,-41095122360,-142396570480,-87761760383,-538069305781,-310929628137,-457912297155,536758606156,
121212760364,469885141177,76441501304,-257113635305,-242205599781,-378012563913,257060284074,-265645918061,-481571629315,-131708846252,
286148246521,107805978554,-415725462612,-219196375268,72597201401,-127082674817,94412059222,-413978750452,-16097204939,-413540111610,
-112217507697,-20411914324,-434111166274,53163630031,541879111428,-413128097253,290437241026,-388460887660,498270083628,-169805216313,
