341699945904,-418465863537,270031507901,346190898188,157901363511,-337349415200,-127360732867,93317491450,302799180694,-458309929779,
-64084188511,188068185177,-290387127713,-63503397330,-118571412439,80782836133,77129093417,-526463520768,102513318579,272701646042,
-305224005359,258217048029,-299965240052,-361749625764,259603602233,-131712032833,252305092446,105683332430,-501302387213,-324710572152,
-73080498065,-118489727380,129183646947,516931295923,-174944471685,-161240885324,242438624060,-190391339848,491508134968,132301170899,
361317773432,50632676056,448891598305,2032779736,10910486930,-378220223419,516044339136,-134077076658,548097165090,-225213736737,
-69216617165,-449258990994,38039307587,291728652967,23224493319,90436912939,-287626016900,455474918082,-502058107683,464946472972,
492488483268,-102129325581,391669601757,-101879126804,257547146239,-364445141736,219280304187,343509955539,305494158830,442356674772,
-250253553878,34370812444,-36320206428,132879454714,-241681375508,431822080706,321283262652,-280962329527,348400173909,-63512012941,
394777103621,436900079377,248163327766,-342813024758,465047977029,-244122790458,-180780565,-124942658622,-183064821704,98755752333,
-205617484926,80496131468,-302390969386,508379506783,531047094885,381886815442,-332406335608,-359234196610,-516234802380,237213662343,
