95125777097,-211513010277,-234838257986,-47748344045,-23312162667,-355195047213,-239533210700,-174351829516,-42235161634,-117316099248,
266284170855,-362198440191,-446237879583,-95977462770,-528904459832,427836392293,-135061463341,-129495085550,-59123471870,-261432739877,
342159002639,179982151306,173509336639,473776213595,-295927638362,-342691386428,-134210938625,-137823154265,347394969095,81391925840,
-279908045975,332930278445,201581303182,-35490838324,-273891543107,338016677188,-254714352282,-54992502505,124796823664,-451276724756,
-64499968946,-417021914635,99946241799,-540626806230,-205482794050,439746968434,-57526621804,-87533619980,547129027143,-441128656217,
305664251393,-23442059271,254399863937,-4756675971,-398746776983,-258071503496,-462065273865,-40254769472,-148551698127,-145248259722,
402109922121,-402436287612,-488411278777,107821374446,541047043490,468635960352,371220863144,-26550081935,-289754253849,78073905240,
-404257581414,-302336647528,523236063559,366916027939,95788955546,-37082243979,-377249030835,-458917931915,42801508455,380443593034,
-352451754987,-351015045969,87181314507,-228720841524,260414891592,-59116503898,-81780734212,-220593704108,-217391491378,479656254885,
-370660421748,300133658953,448765201625,268101169460,-300599718033,-536767734493,70487477246,-189967062695,279337105675,-543552970360,
