432044672124,492420277921,280364088322,399174794089,-192470770645,-448883985306,-360185627057,296866639793,-354839795877,-242963254781,
-4602010455,382366817817,414969463061,-311838347446,5351604978,-416746352811,-319385648356,7813426737,-342326516738,-430497978269,
-77574902627,241134262684,407761829649,322776300065,68965139997,-195827652131,-538875853281,-353736344500,114210113848,406928618996,
-359495178042,480430762633,202487332104,78669749436,-230126180425,6631216480,317688529074,403691291857,-284381741529,-232510823814,
442606183447,520324079607,24983741976,-342136567687,281445262925,-331863534960,538821356199,534647408924,-221398868015,287435629979,
-293546088440,675030151,24113767674,-497029466271,500553345595,-173720165901,-194735455857,-75751021958,521624711251,-189875244253,
349116875118,278524434996,395770024960,522457635256,113180467621,81060483829,-7194338321,273887883451,-48594471193,174831897298,
-131804400783,-93637628371,193873833152,114933547465,83748414450,-306777028718,-458942037618,529708703908,-409884743624,326425038881,
43031061322,-533485153919,-143345557537,497574401905,219100056631,24514955016,-222781959407,-359821472297,59033519561,-294870348272,
124461535933,-93832548794,262466569033,106380544582,-331806561070,-381415470818,274197965536,219433939669,-311120231690,323873902913,
