517563188279,-493639709683,-523453015052,-97684700647,-476897479458,-130852345531,481454109768,-3064087405,-50986988176,-496648374145,
506902634951,399956414695,-434620099536,4685050721,-363081748669,-543555280242,-375882191645,414768305671,408679163349,-443919317256,
-196426610617,238162324326,108026941343,-139871154172,-425209033711,-302076557564,-239429021347,-365269472302,-232667957557,-163821853150,
424174578485,-302179738334,350688807582,435953896302,-61194349949,-125550501160,537233759380,523952059773,-468030657445,-23104574107,
-95904990909,156264913544,322727059339,-117008556712,331067048260,49784810005,-486409622517,217795500204,140516603586,249550444387,
129893339763,-64975397243,449641673761,88277573128,-521637647972,278296585158,-465911380523,-385308503147,-1164391652,174316713547,
-494919874483,359440688758,-213248901016,86666249442,188147977005,-58292838117,-436556787905,310257466876,-81315613573,-195747749655,
-318242373964,-496673798840,547474996730,261806889726,-319879890630,326883536274,-310206662196,-187938471346,-314901523707,334337910572,
477158083558,-90674898584,-218457085041,-230463312816,97406474948,39494893661,256330492255,-319064974949,-495020963170,-65812612349,
-296517401251,97868841743,332519343025,-302068306083,-51997812502,-1614244555,277967681962,334972037240,131580097148,84688829560,
