262167213077,253723194495,-462239408044,95080144764,-497096650396,55661726208,-223390101131,-359998747414,-55132176421,225731342541,
391640814466,-531910970159,-133707814880,383265282419,139269451609,-51926261338,370774332990,143835076263,137557876643,-188142027145,
287280128325,347734042627,-461182203549,-122425353790,-156838072155,140126610400,-175994356965,498593234991,-44936053696,-198769325091,
-414373279198,192969135524,308727238455,418946181282,-265203616310,485099722748,292349618791,-222782180630,-223630582608,535925832655,
476735530924,-240533403579,-492591629405,-283465843134,-515151203985,436860717478,406518458033,254260848113,-511304575843,433372056714,
-116396328092,-351595305703,462548039314,-417458214505,-416895449102,245799888600,-437100317001,463348784862,507125049725,-236025036827,
458866805104,265622024027,425082361884,-471571509915,110823441255,-217003784431,-349408231279,-209748327574,348548568385,184757722420,
-202894981593,-31562812473,-87289663568,-518965733937,321771167468,-4414933429,240947860157,179979375548,112091015916,-227803947287,
-175082196164,-40677977223,-526350392195,-367491186440,92225666839,-360056934836,-454960295660,-266109251709,-102712552610,-402531974615,
538645127451,396955857306,-307863474239,94305398197,210618703551,83538524114,-444029466218,-190123688579,405853865652,108785694423,
