-5040564030,12939767089,-65144438701,-448124475278,71937331549,-474045314943,540482948213,-402856233157,-287051693869,52121731226,
-267626608733,383184644622,542688815072,-478916160862,-279357620890,-311268926506,-384242473829,475026121835,240998902360,400948505142,
49885012926,304283107504,-201448264276,131913181135,-258370271139,-488764353926,-493479912894,186094250035,-25701857307,-170109297108,
83078192958,-518281439170,-516203572882,-260090169605,70728896772,-110084950789,-496472264927,-373323717275,-276170275982,410472631102,
548753685958,113931396449,275521429520,-285438474709,-138149500009,111503955397,-29260309846,-282401107187,-332475351023,-370172783934,
-150470685640,89290275410,252176327414,-226066053557,278161491061,70917050944,-23610680940,436894593609,-160945846280,-402843555501,
-277288747310,90647530153,26113124437,313528866853,-131720818939,264752819863,177035166751,-530242058778,-115547844958,227367978289,
-151877663891,-16759394388,-546952142286,-236909859043,503131799170,318535209608,-392381448936,440557663853,265967449781,280950144892,
-363748214925,-236266860964,354581317807,279259439379,-103860982749,-7045776077,325584437888,133369388894,-259461763042,239220809148,
412299387824,74549491862,-63361827717,-335916377500,-68669879370,226749202725,520579416321,-11897195284,337736613427,-547165941263,
