-464834892408,-438229643880,-374359611128,-38363467609,515918305711,-371619476560,-399175598834,-218825620159,465596031002,118970970324,
-282746797015,260869431582,156380589642,452853160937,137239280122,109127483357,227967634951,-340218934070,-505454748332,-303474927263,
-474786588053,245461659436,-140019766152,521761565835,50790983249,-186219859650,-407248425708,523223896331,-220744139170,-186575546701,
264734061663,401574823330,-400428242263,-341830286159,24212592942,198045844029,42621463637,168478373152,-163828311421,-538351797238,
171336559732,73981627119,354538800201,407159667969,138816273826,-215889248263,328115993612,177009451007,-407369844757,-47434435040,
193456318339,219640074204,-529831620928,-340648750667,233480245903,-60506907709,507461175147,-457541187353,-289288415911,449400079413,
-35016219449,-540082646617,-524395802312,-520570861859,-488763250678,-440752341741,-229202762682,18144626189,112824546759,251143278449,
-315570789930,-68063711745,-242390710347,262305681833,-106943520003,-194062857953,499167606877,-129271165113,255220315143,-34276983317,
229041877534,-266029172928,-160412102960,478981307997,-533738475670,379035346380,236860663258,-322365371035,118435265954,-242330111652,
-51241366943,225355727761,414085755687,444419437280,-138805854339,406261361986,290781897259,533208131155,-167330155841,-386779051158,
