-69991803591,540005020157,306752390520,225598674528,-17764563828,530039437802,51023468983,-41599962345,333728844712,-454222752038,
202493713687,-451532646732,408865378287,318785834337,183835585515,171863432406,247040229101,-376837012038,369278390499,-35468691294,
-165740251765,122256067998,519496613028,-164948203762,53166736101,242373540368,497885534771,-502792778355,-294381217014,254956225239,
342326358238,224364545099,-396299950376,159202443818,-13475112101,368102165569,269962278624,351781944269,-497219678665,-369141447228,
-388672738856,346198776782,282370339929,293040886980,-304117778857,362645050578,533977828049,133562317193,179561045328,196799795201,
356778685672,-252984927105,-367811592458,475502595393,91086973935,-178568442081,432927438578,49196272968,-296599148397,-515138262904,
319054536216,140276094874,-468652562228,75590243012,-186907730669,278583910718,466616001520,-289567426431,38060650196,-431152937973,
-414890151579,312828732219,-396299653208,43246988363,-384694566444,143895927374,-153865965871,-294845230406,361251452032,164274279069,
-154395877124,-122776628344,346043420442,487333691068,382431286823,-544542113651,-19500440022,9218385237,-424950972701,-38891710473,
-82468447557,304298117340,-446639422199,262581658694,95775641742,-93280346116,409216731484,-387780576289,-106874443737,-334875729330,
