297711201609,-163222511021,97482427376,230216595459,-51332042289,455131816737,-134603346942,-145474803177,305638293187,202432808482,
543547961921,-261253964523,-413269449510,-443818252832,264864115275,-19789727579,97813280973,-488931484073,204573256616,-10867337375,
189210899921,-202927850702,307091284611,456623485246,-335521731680,148077126406,180275845592,-243232455390,-278411514900,278400106882,
-3022588340,122757731647,432732605142,505052947183,-533947640757,-252601026753,20696263790,-539121652925,499161419136,103652005082,
-391591703088,99121257991,129088437011,162106051777,-493531824530,149769212814,-207329826092,-315100928801,-33203312038,381012687834,
297846504250,284555140167,-72623025881,-394203549443,-46957426229,146727440708,-100620893276,352186023336,27821208955,475517348305,
501012898230,-517020574589,98117120557,-236560921088,165816269501,-171336356368,214249463938,-56242800673,142112041362,-242371659198,
-90739164299,396634140071,-371268600410,407341513330,-147734394900,238826999263,-80255264834,-224956792445,-518326651063,364191259025,
-432718189778,291135755083,193583260860,-167591131346,-120753779298,365089397502,-405361628537,126574471959,-61485264275,330918827,
280541851131,-129904179635,108187825580,-126285180554,-276935960893,180829248486,478970408301,-445346118601,-253323454822,-292742857016,
