63242510391,-156584865,-207901188326,-197597998307,-34383984069,477437126840,-235744408970,150363092980,-501444634649,146072104147,
184145491364,-346535943354,332544175137,442718845942,-420462533386,-98208418885,-278622050745,-524993373167,-151225661381,-488377125983,
-157128065001,-42348364331,414383680844,-136392790264,-336253647767,546235974751,204398155466,-273579300341,-149601863059,442677113840,
-69995234783,153684372781,378766073892,-426678795895,-423536862945,113038236678,-261335920175,-136559180811,-42888131219,488175996195,
232187313843,-478689497322,2455473116,468646520480,-101204658719,426111153019,235804979593,-485871894434,-517747517686,249632978936,
432324080395,-507786967686,226206181286,-213410861652,255940156100,390030251135,530814876701,-18117566580,263192237297,477126961044,
-223726193054,-58088141479,9744761878,-229163003958,226654896882,-302655864024,-120360700469,295379423893,128379727450,-125337741795,
-336704998065,-91929381592,-175606759413,-538801084740,139176034937,292102000137,-358620775884,-169022002622,-230321028789,-279373217592,
-308029331129,463631248923,-32901783035,367987974301,543132335045,-279005205243,175671062639,287904941399,-320322148547,-423568268535,
535308546010,178499484124,-153220040133,256589980572,391338684689,-76790586032,72073024891,123340953195,-378942094353,195252192288,
