283986051552,-46483893703,531992506376,518542825413,-460878622893,-333546383698,228868109932,-56068317976,-243963195913,529694312234,
231521497141,96040314801,-91514375321,136514576710,389438143430,-58762824352,-340721984167,-189176501986,-313934489968,-170639055802,
268423443,-366475182027,97657499817,-510843066974,197020313392,-295572697696,208114553624,359847106982,-533326288313,525324916642,
-16675190187,105907538754,168267998398,-469234350112,479239117067,337098992680,-297567141059,158554050689,256964950006,535304986503,
502781862035,-150596732904,181724124520,-365607873514,-393606529185,-107865907521,-205239533028,-471908749251,531541839658,532970222394,
-342966890802,548155705231,-43874253607,39831927132,-229908347956,-187542628209,-476650083076,276972655800,283185956751,525687724563,
-79132304843,443495468650,166411992891,-389389795384,125564115383,-9159840444,-145006879417,290356842329,405910324881,354839921468,
385200027519,-243850021809,-382649782386,-421172191819,318669622024,396858508227,376405793914,-157329844571,-391955726086,-142052348307,
-320198959383,122334213805,-387087576586,202311269488,200023649199,-346023287706,300108806784,191823487343,277892955940,-329126435995,
-282353477589,-415866107954,-358061418131,-365411534088,427545879827,232948175617,25445582989,378584788968,-358034207632,-497264514727,
