-170272971807,-174593707188,-483544734706,-141085306813,406281749019,-314082737991,-150672258104,-82956379287,454446340188,-485537271890,
-51543581438,-7738211715,530753724886,-316414936087,537789335187,-530122882631,-30400789308,-265335985007,516013893817,272219146973,
87756920092,430170487572,-116200526049,388010849177,-443650181434,-416920494198,-401081946963,182639541259,529912018976,-280783384083,
251835967034,-280539768132,-493029642205,-124464054681,-311350204493,196988906322,-206788111391,-401461683914,-80537831045,-368680976628,
292488758840,130446156009,17756341960,-292741884782,-154899764200,-499529755117,537194946390,-186373592971,162049281827,437425001384,
345136983766,-102862354740,472839369431,24874829788,108876580693,-460020387760,-318398945349,6299671346,61818177079,224435472843,
441212788110,301917004857,-34231967580,-75377740138,-132812395748,48577093159,-234726949507,-356113611080,-439232468930,-469206380669,
-111336971433,39081777935,479154073092,-412937887486,510410728512,-101593205394,244465278449,-69761447694,-455756023870,423629646448,
-316420306356,-445563654671,476312601401,-5004017290,-208592935567,208145068126,114740992334,-341346477273,-163559096646,224585779057,
369023738183,-405392647092,519050396777,459243753026,-243002383233,384324849448,-53720308225,446995318008,521829061663,-19435902372,
