-285365877776,-10704626730,530268283751,188805357218,-454346813219,125207757714,-472739541741,-226886040141,59065010440,-120430914825,
-60106976232,81117341220,306006566402,-312398539464,92211058799,-501075311440,-80594227709,-434260789264,266461012274,-142343304896,
529234384049,380358088617,364715544362,481341681679,548829877668,-4728638824,391877447294,537106640791,-161074957061,-100330867132,
-516433324750,276409082202,321454703662,-490780895944,435339339296,-109591957574,-54801664752,-434370396131,-500698459176,299305320640,
-302054052321,-548739275522,444644093306,-534405924060,-544776957721,-490093032007,530151139226,316914654224,-178681153412,-354718914282,
-101568874786,-1194634273,302830222826,111657853163,22347328628,379876974784,-436478085810,322580880999,-86492286777,280237528228,
60559900861,120385840544,-431846651829,-398358973097,430245594650,137264177512,-196423323284,354251023815,-309846856957,-398631985286,
-472685549914,449874780942,-102373767770,238396146320,-507381517043,-195189897584,-138183452017,18083385733,213023853770,249566420001,
-492062711961,-303788501924,403921313450,-483358399894,521552087951,110454193467,-103170478525,-274762900685,22394692869,-148349501591,
-330616960724,51658301455,-423240822357,-246674418700,91447581649,295179608239,-407247505818,-860258717,204950013453,122171127162,
