353600707291,-181147263699,-474256883260,-84909358967,-217956286108,301051246666,-446981246895,235249560086,-376337005721,127088260023,
-332244802864,104614184470,-221416479977,-308517581944,78065901901,453172428139,9408125414,396104930870,98869516279,-223908895989,
74952327458,353612781314,-377876485342,425757666690,-526815147505,111555321635,-537530242127,-194700494533,-487232873315,377174260269,
452228549463,-28211334510,544563556688,-120556725142,-400313348462,-512564783974,405430569600,297219193112,295598753990,406815505269,
-147674266664,260274101525,224771203434,496646640868,-31555515763,-436249720816,-161706955613,-117767276050,-116280294441,489378635223,
-97509307540,98377121342,245083893843,-91990980168,100027537488,-365574849017,-288222280095,195850711232,253740190118,-121725553964,
473954353303,-390215661557,311718061104,214418341802,-237633068251,168134372353,-302989234280,-234917546710,-263913667699,-3498123659,
-188629676080,-127271967169,278376438091,405907746558,-221523331081,168969909039,-172010084124,442367828600,57519745488,350382919607,
-457439114143,491315988800,497914549760,-151791295456,269444075199,115201109509,-520420007101,-413540920316,-478297548682,267436602383,
241361713143,-166465100715,348994103080,389102223143,-502787718249,341695061642,364331040247,-139129980458,159747196993,136356668911,
