-259822464423,-32225330015,-541914943851,-86276332581,385123495270,-215584860578,-240742811713,178564739367,301649006960,368258340758,
-353387650818,-163843199619,-39615221575,173911900486,185581087193,-36587022323,379053704957,-74405780384,-25900249078,221899639945,
-486857090679,229790264700,-215913385375,-83712110080,540419819761,130794443832,542802024909,120327837544,164027155506,-109943742827,
-37748734887,-36470184383,297358031094,-275234796782,-220344448467,-232217864028,92119169944,-90398597132,226542010577,448237751525,
108288926457,-280667678320,-52257336874,-509816490256,199359466918,-208802849641,-402404315676,533624686384,-248863633350,384310625476,
-42822186852,497072164053,455578081111,-522933698219,21344006730,-88239395564,-128587748082,466658719214,-50247038329,244465322184,
155101507039,-473708461195,38738814535,-42983282067,497868992760,-315649006959,-261683507631,-542967191546,-16557617781,-179925527254,
-427417205068,373349130400,-448489397741,274106959679,-128246094775,369209189781,23012058012,-340931787946,276601933373,-481919525519,
54908645637,270490157035,-311724194714,-462519229592,-328631416800,164047656493,-200699175380,-439649121968,548598097890,-308602210412,
-79218246341,326883230675,-324820999517,431528248949,-120973151703,-237172725523,89165361311,-320216875842,-287683569405,121334547857,
