391447889361,-333911928489,-384614569081,257306246303,114601785438,-95695467665,251607870559,237292956778,538048570887,107212913311,
-220300182717,460799289534,383210703502,-145477315558,-109773399946,-516229921320,183935438424,50142950916,191283386319,-399636656031,
63015886154,23379658771,469512405427,-268784009381,58005379277,389583761378,494395359098,-415770172446,363637523844,-416108880968,
322441817006,-84155181918,-417366519802,-143074371267,504833835028,12068679321,29874760189,192066908496,-36014453552,-27494018001,
47947593457,262149687443,274646733012,123155909187,339650199196,253162780886,513470413615,-21172068151,368643203495,-282384536063,
511630549431,412540505396,-227589959266,-6518353156,205906449339,-134816633695,32231850009,454843107238,119557255404,27719962455,
280292059406,-284563228901,-285696491689,314167707803,547221089510,-159567551131,455070573059,-99699251591,277905882745,-43031937000,
30498546141,95222204186,91719556263,124575539854,-301601477202,301833138593,-252502831143,281604727771,488806386997,478189348007,
-111272574731,185372567906,415959586568,306580517313,-526112237033,191246345536,-313149008068,456099259228,185609131543,451618798264,
526686014854,412459430026,168447859784,26442176210,176078839824,-270484973529,548666067126,413056434741,-352138321204,-46641518271,
